,Date,Status,X,Y,Z,Source,Time,SessionTime,Driver,DriverNumber
0,2024-07-20 13:46:23.788,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:03.069000,0 days 00:01:03.069000,PIA,81
1,2024-07-20 13:46:23.948,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:03.229000,0 days 00:01:03.229000,PIA,81
2,2024-07-20 13:46:24.128,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:03.409000,0 days 00:01:03.409000,PIA,81
3,2024-07-20 13:46:24.348,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:03.629000,0 days 00:01:03.629000,PIA,81
4,2024-07-20 13:46:24.508,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:03.789000,0 days 00:01:03.789000,PIA,81
5,2024-07-20 13:46:24.748,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:04.029000,0 days 00:01:04.029000,PIA,81
6,2024-07-20 13:46:25.048,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:04.329000,0 days 00:01:04.329000,PIA,81
7,2024-07-20 13:46:25.328,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:04.609000,0 days 00:01:04.609000,PIA,81
8,2024-07-20 13:46:25.628,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:04.909000,0 days 00:01:04.909000,PIA,81
9,2024-07-20 13:46:26.048,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:05.329000,0 days 00:01:05.329000,PIA,81
10,2024-07-20 13:46:26.328,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:05.609000,0 days 00:01:05.609000,PIA,81
11,2024-07-20 13:46:26.708,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:05.989000,0 days 00:01:05.989000,PIA,81
12,2024-07-20 13:46:26.948,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:06.229000,0 days 00:01:06.229000,PIA,81
13,2024-07-20 13:46:27.048,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:06.329000,0 days 00:01:06.329000,PIA,81
14,2024-07-20 13:46:27.269,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:06.550000,0 days 00:01:06.550000,PIA,81
15,2024-07-20 13:46:27.549,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:06.830000,0 days 00:01:06.830000,PIA,81
16,2024-07-20 13:46:27.729,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:07.010000,0 days 00:01:07.010000,PIA,81
17,2024-07-20 13:46:27.889,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:07.170000,0 days 00:01:07.170000,PIA,81
18,2024-07-20 13:46:28.029,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:07.310000,0 days 00:01:07.310000,PIA,81
19,2024-07-20 13:46:28.229,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:07.510000,0 days 00:01:07.510000,PIA,81
20,2024-07-20 13:46:28.469,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:07.750000,0 days 00:01:07.750000,PIA,81
21,2024-07-20 13:46:28.769,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:08.050000,0 days 00:01:08.050000,PIA,81
22,2024-07-20 13:46:29.109,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:08.390000,0 days 00:01:08.390000,PIA,81
23,2024-07-20 13:46:29.389,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:08.670000,0 days 00:01:08.670000,PIA,81
24,2024-07-20 13:46:29.629,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:08.910000,0 days 00:01:08.910000,PIA,81
25,2024-07-20 13:46:29.969,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:09.250000,0 days 00:01:09.250000,PIA,81
26,2024-07-20 13:46:30.169,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:09.450000,0 days 00:01:09.450000,PIA,81
27,2024-07-20 13:46:30.488,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:09.769000,0 days 00:01:09.769000,PIA,81
28,2024-07-20 13:46:30.688,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:09.969000,0 days 00:01:09.969000,PIA,81
29,2024-07-20 13:46:31.108,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:10.389000,0 days 00:01:10.389000,PIA,81
30,2024-07-20 13:46:31.408,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:10.689000,0 days 00:01:10.689000,PIA,81
31,2024-07-20 13:46:31.728,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:11.009000,0 days 00:01:11.009000,PIA,81
32,2024-07-20 13:46:31.968,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:11.249000,0 days 00:01:11.249000,PIA,81
33,2024-07-20 13:46:32.208,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:11.489000,0 days 00:01:11.489000,PIA,81
34,2024-07-20 13:46:32.568,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:11.849000,0 days 00:01:11.849000,PIA,81
35,2024-07-20 13:46:32.748,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:12.029000,0 days 00:01:12.029000,PIA,81
36,2024-07-20 13:46:33.168,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:12.449000,0 days 00:01:12.449000,PIA,81
37,2024-07-20 13:46:33.408,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:12.689000,0 days 00:01:12.689000,PIA,81
38,2024-07-20 13:46:33.608,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:12.889000,0 days 00:01:12.889000,PIA,81
39,2024-07-20 13:46:33.969,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:13.250000,0 days 00:01:13.250000,PIA,81
40,2024-07-20 13:46:34.189,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:13.470000,0 days 00:01:13.470000,PIA,81
41,2024-07-20 13:46:34.569,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:13.850000,0 days 00:01:13.850000,PIA,81
42,2024-07-20 13:46:34.769,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:14.050000,0 days 00:01:14.050000,PIA,81
43,2024-07-20 13:46:34.969,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:14.250000,0 days 00:01:14.250000,PIA,81
44,2024-07-20 13:46:35.229,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:14.510000,0 days 00:01:14.510000,PIA,81
45,2024-07-20 13:46:35.389,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:14.670000,0 days 00:01:14.670000,PIA,81
46,2024-07-20 13:46:35.629,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:14.910000,0 days 00:01:14.910000,PIA,81
47,2024-07-20 13:46:35.869,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:15.150000,0 days 00:01:15.150000,PIA,81
48,2024-07-20 13:46:36.309,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:15.590000,0 days 00:01:15.590000,PIA,81
49,2024-07-20 13:46:36.489,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:15.770000,0 days 00:01:15.770000,PIA,81
50,2024-07-20 13:46:36.769,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:16.050000,0 days 00:01:16.050000,PIA,81
51,2024-07-20 13:46:37.088,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:16.369000,0 days 00:01:16.369000,PIA,81
52,2024-07-20 13:46:37.328,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:16.609000,0 days 00:01:16.609000,PIA,81
53,2024-07-20 13:46:37.648,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:16.929000,0 days 00:01:16.929000,PIA,81
54,2024-07-20 13:46:37.888,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:17.169000,0 days 00:01:17.169000,PIA,81
55,2024-07-20 13:46:38.068,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:17.349000,0 days 00:01:17.349000,PIA,81
56,2024-07-20 13:46:38.348,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:17.629000,0 days 00:01:17.629000,PIA,81
57,2024-07-20 13:46:38.688,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:17.969000,0 days 00:01:17.969000,PIA,81
58,2024-07-20 13:46:38.908,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:18.189000,0 days 00:01:18.189000,PIA,81
59,2024-07-20 13:46:39.088,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:18.369000,0 days 00:01:18.369000,PIA,81
60,2024-07-20 13:46:39.328,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:18.609000,0 days 00:01:18.609000,PIA,81
61,2024-07-20 13:46:39.808,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:19.089000,0 days 00:01:19.089000,PIA,81
62,2024-07-20 13:46:40.008,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:19.289000,0 days 00:01:19.289000,PIA,81
63,2024-07-20 13:46:40.108,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:19.389000,0 days 00:01:19.389000,PIA,81
64,2024-07-20 13:46:40.389,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:19.670000,0 days 00:01:19.670000,PIA,81
65,2024-07-20 13:46:40.749,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:20.030000,0 days 00:01:20.030000,PIA,81
66,2024-07-20 13:46:41.129,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:20.410000,0 days 00:01:20.410000,PIA,81
67,2024-07-20 13:46:41.329,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:20.610000,0 days 00:01:20.610000,PIA,81
68,2024-07-20 13:46:41.629,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:20.910000,0 days 00:01:20.910000,PIA,81
69,2024-07-20 13:46:42.069,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:21.350000,0 days 00:01:21.350000,PIA,81
70,2024-07-20 13:46:42.169,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:21.450000,0 days 00:01:21.450000,PIA,81
71,2024-07-20 13:46:42.509,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:21.790000,0 days 00:01:21.790000,PIA,81
72,2024-07-20 13:46:42.829,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:22.110000,0 days 00:01:22.110000,PIA,81
73,2024-07-20 13:46:43.069,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:22.350000,0 days 00:01:22.350000,PIA,81
74,2024-07-20 13:46:43.249,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:22.530000,0 days 00:01:22.530000,PIA,81
75,2024-07-20 13:46:43.488,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:22.769000,0 days 00:01:22.769000,PIA,81
76,2024-07-20 13:46:43.748,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:23.029000,0 days 00:01:23.029000,PIA,81
77,2024-07-20 13:46:43.928,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:23.209000,0 days 00:01:23.209000,PIA,81
78,2024-07-20 13:46:44.008,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:23.289000,0 days 00:01:23.289000,PIA,81
79,2024-07-20 13:46:44.368,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:23.649000,0 days 00:01:23.649000,PIA,81
80,2024-07-20 13:46:44.528,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:23.809000,0 days 00:01:23.809000,PIA,81
81,2024-07-20 13:46:44.728,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:24.009000,0 days 00:01:24.009000,PIA,81
82,2024-07-20 13:46:45.048,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:24.329000,0 days 00:01:24.329000,PIA,81
83,2024-07-20 13:46:45.288,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:24.569000,0 days 00:01:24.569000,PIA,81
84,2024-07-20 13:46:45.588,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:24.869000,0 days 00:01:24.869000,PIA,81
85,2024-07-20 13:46:45.988,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:25.269000,0 days 00:01:25.269000,PIA,81
86,2024-07-20 13:46:46.088,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:25.369000,0 days 00:01:25.369000,PIA,81
87,2024-07-20 13:46:46.288,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:25.569000,0 days 00:01:25.569000,PIA,81
88,2024-07-20 13:46:46.548,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:25.829000,0 days 00:01:25.829000,PIA,81
89,2024-07-20 13:46:46.848,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:26.129000,0 days 00:01:26.129000,PIA,81
90,2024-07-20 13:46:47.029,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:26.310000,0 days 00:01:26.310000,PIA,81
91,2024-07-20 13:46:47.209,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:26.490000,0 days 00:01:26.490000,PIA,81
92,2024-07-20 13:46:47.389,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:26.670000,0 days 00:01:26.670000,PIA,81
93,2024-07-20 13:46:47.689,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:26.970000,0 days 00:01:26.970000,PIA,81
94,2024-07-20 13:46:47.909,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:27.190000,0 days 00:01:27.190000,PIA,81
95,2024-07-20 13:46:48.209,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:27.490000,0 days 00:01:27.490000,PIA,81
96,2024-07-20 13:46:48.369,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:27.650000,0 days 00:01:27.650000,PIA,81
97,2024-07-20 13:46:48.749,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:28.030000,0 days 00:01:28.030000,PIA,81
98,2024-07-20 13:46:49.069,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:28.350000,0 days 00:01:28.350000,PIA,81
99,2024-07-20 13:46:49.349,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:28.630000,0 days 00:01:28.630000,PIA,81
100,2024-07-20 13:46:49.649,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:28.930000,0 days 00:01:28.930000,PIA,81
101,2024-07-20 13:46:49.909,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:29.190000,0 days 00:01:29.190000,PIA,81
102,2024-07-20 13:46:50.628,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:29.909000,0 days 00:01:29.909000,PIA,81
103,2024-07-20 13:46:50.788,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:30.069000,0 days 00:01:30.069000,PIA,81
104,2024-07-20 13:46:51.048,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:30.329000,0 days 00:01:30.329000,PIA,81
105,2024-07-20 13:46:51.208,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:30.489000,0 days 00:01:30.489000,PIA,81
106,2024-07-20 13:46:51.708,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:30.989000,0 days 00:01:30.989000,PIA,81
107,2024-07-20 13:46:52.148,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:31.429000,0 days 00:01:31.429000,PIA,81
108,2024-07-20 13:46:52.288,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:31.569000,0 days 00:01:31.569000,PIA,81
109,2024-07-20 13:46:52.648,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:31.929000,0 days 00:01:31.929000,PIA,81
110,2024-07-20 13:46:52.988,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:32.269000,0 days 00:01:32.269000,PIA,81
111,2024-07-20 13:46:53.108,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:32.389000,0 days 00:01:32.389000,PIA,81
112,2024-07-20 13:46:53.569,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:32.850000,0 days 00:01:32.850000,PIA,81
113,2024-07-20 13:46:53.769,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:33.050000,0 days 00:01:33.050000,PIA,81
114,2024-07-20 13:46:53.929,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:33.210000,0 days 00:01:33.210000,PIA,81
115,2024-07-20 13:46:54.189,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:33.470000,0 days 00:01:33.470000,PIA,81
116,2024-07-20 13:46:54.669,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:33.950000,0 days 00:01:33.950000,PIA,81
117,2024-07-20 13:46:54.909,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:34.190000,0 days 00:01:34.190000,PIA,81
118,2024-07-20 13:46:55.269,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:34.550000,0 days 00:01:34.550000,PIA,81
119,2024-07-20 13:46:55.629,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:34.910000,0 days 00:01:34.910000,PIA,81
120,2024-07-20 13:46:56.049,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:35.330000,0 days 00:01:35.330000,PIA,81
121,2024-07-20 13:46:56.289,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:35.570000,0 days 00:01:35.570000,PIA,81
122,2024-07-20 13:46:56.728,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:36.009000,0 days 00:01:36.009000,PIA,81
123,2024-07-20 13:46:57.128,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:36.409000,0 days 00:01:36.409000,PIA,81
124,2024-07-20 13:46:57.508,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:36.789000,0 days 00:01:36.789000,PIA,81
125,2024-07-20 13:46:57.908,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:37.189000,0 days 00:01:37.189000,PIA,81
126,2024-07-20 13:46:58.168,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:37.449000,0 days 00:01:37.449000,PIA,81
127,2024-07-20 13:46:58.388,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:37.669000,0 days 00:01:37.669000,PIA,81
128,2024-07-20 13:46:58.748,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:38.029000,0 days 00:01:38.029000,PIA,81
129,2024-07-20 13:46:59.068,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:38.349000,0 days 00:01:38.349000,PIA,81
130,2024-07-20 13:46:59.328,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:38.609000,0 days 00:01:38.609000,PIA,81
131,2024-07-20 13:46:59.548,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:38.829000,0 days 00:01:38.829000,PIA,81
132,2024-07-20 13:46:59.908,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:39.189000,0 days 00:01:39.189000,PIA,81
133,2024-07-20 13:47:00.269,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:39.550000,0 days 00:01:39.550000,PIA,81
134,2024-07-20 13:47:00.429,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:39.710000,0 days 00:01:39.710000,PIA,81
135,2024-07-20 13:47:00.669,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:39.950000,0 days 00:01:39.950000,PIA,81
136,2024-07-20 13:47:00.889,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:40.170000,0 days 00:01:40.170000,PIA,81
137,2024-07-20 13:47:01.069,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:40.350000,0 days 00:01:40.350000,PIA,81
138,2024-07-20 13:47:01.149,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:40.430000,0 days 00:01:40.430000,PIA,81
139,2024-07-20 13:47:01.389,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:40.670000,0 days 00:01:40.670000,PIA,81
140,2024-07-20 13:47:01.569,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:40.850000,0 days 00:01:40.850000,PIA,81
141,2024-07-20 13:47:01.889,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:41.170000,0 days 00:01:41.170000,PIA,81
142,2024-07-20 13:47:02.069,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:41.350000,0 days 00:01:41.350000,PIA,81
143,2024-07-20 13:47:02.349,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:41.630000,0 days 00:01:41.630000,PIA,81
144,2024-07-20 13:47:02.609,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:41.890000,0 days 00:01:41.890000,PIA,81
145,2024-07-20 13:47:02.909,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:42.190000,0 days 00:01:42.190000,PIA,81
146,2024-07-20 13:47:03.209,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:42.490000,0 days 00:01:42.490000,PIA,81
147,2024-07-20 13:47:03.588,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:42.869000,0 days 00:01:42.869000,PIA,81
148,2024-07-20 13:47:03.768,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:43.049000,0 days 00:01:43.049000,PIA,81
149,2024-07-20 13:47:04.128,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:43.409000,0 days 00:01:43.409000,PIA,81
150,2024-07-20 13:47:04.468,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:43.749000,0 days 00:01:43.749000,PIA,81
151,2024-07-20 13:47:04.828,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:44.109000,0 days 00:01:44.109000,PIA,81
152,2024-07-20 13:47:05.188,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:44.469000,0 days 00:01:44.469000,PIA,81
153,2024-07-20 13:47:05.548,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:44.829000,0 days 00:01:44.829000,PIA,81
154,2024-07-20 13:47:05.748,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:45.029000,0 days 00:01:45.029000,PIA,81
155,2024-07-20 13:47:06.008,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:45.289000,0 days 00:01:45.289000,PIA,81
156,2024-07-20 13:47:06.228,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:45.509000,0 days 00:01:45.509000,PIA,81
157,2024-07-20 13:47:06.388,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:45.669000,0 days 00:01:45.669000,PIA,81
158,2024-07-20 13:47:06.749,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:46.030000,0 days 00:01:46.030000,PIA,81
159,2024-07-20 13:47:06.949,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:46.230000,0 days 00:01:46.230000,PIA,81
160,2024-07-20 13:47:07.349,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:46.630000,0 days 00:01:46.630000,PIA,81
161,2024-07-20 13:47:07.529,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:46.810000,0 days 00:01:46.810000,PIA,81
162,2024-07-20 13:47:07.869,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:47.150000,0 days 00:01:47.150000,PIA,81
163,2024-07-20 13:47:08.029,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:47.310000,0 days 00:01:47.310000,PIA,81
164,2024-07-20 13:47:08.329,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:47.610000,0 days 00:01:47.610000,PIA,81
165,2024-07-20 13:47:08.569,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:47.850000,0 days 00:01:47.850000,PIA,81
166,2024-07-20 13:47:08.769,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:48.050000,0 days 00:01:48.050000,PIA,81
167,2024-07-20 13:47:08.929,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:48.210000,0 days 00:01:48.210000,PIA,81
168,2024-07-20 13:47:09.209,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:48.490000,0 days 00:01:48.490000,PIA,81
169,2024-07-20 13:47:09.529,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:48.810000,0 days 00:01:48.810000,PIA,81
170,2024-07-20 13:47:09.769,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:49.050000,0 days 00:01:49.050000,PIA,81
171,2024-07-20 13:47:09.928,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:49.209000,0 days 00:01:49.209000,PIA,81
172,2024-07-20 13:47:10.228,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:49.509000,0 days 00:01:49.509000,PIA,81
173,2024-07-20 13:47:10.588,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:49.869000,0 days 00:01:49.869000,PIA,81
174,2024-07-20 13:47:10.908,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:50.189000,0 days 00:01:50.189000,PIA,81
175,2024-07-20 13:47:11.228,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:50.509000,0 days 00:01:50.509000,PIA,81
176,2024-07-20 13:47:11.688,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:50.969000,0 days 00:01:50.969000,PIA,81
177,2024-07-20 13:47:11.968,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:51.249000,0 days 00:01:51.249000,PIA,81
178,2024-07-20 13:47:12.328,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:51.609000,0 days 00:01:51.609000,PIA,81
179,2024-07-20 13:47:12.628,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:51.909000,0 days 00:01:51.909000,PIA,81
180,2024-07-20 13:47:13.008,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:52.289000,0 days 00:01:52.289000,PIA,81
181,2024-07-20 13:47:13.188,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:52.469000,0 days 00:01:52.469000,PIA,81
182,2024-07-20 13:47:13.349,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:52.630000,0 days 00:01:52.630000,PIA,81
183,2024-07-20 13:47:13.749,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:53.030000,0 days 00:01:53.030000,PIA,81
184,2024-07-20 13:47:14.009,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:53.290000,0 days 00:01:53.290000,PIA,81
185,2024-07-20 13:47:14.109,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:53.390000,0 days 00:01:53.390000,PIA,81
186,2024-07-20 13:47:14.369,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:53.650000,0 days 00:01:53.650000,PIA,81
187,2024-07-20 13:47:14.549,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:53.830000,0 days 00:01:53.830000,PIA,81
188,2024-07-20 13:47:14.809,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:54.090000,0 days 00:01:54.090000,PIA,81
189,2024-07-20 13:47:15.269,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:54.550000,0 days 00:01:54.550000,PIA,81
190,2024-07-20 13:47:15.469,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:54.750000,0 days 00:01:54.750000,PIA,81
191,2024-07-20 13:47:15.649,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:54.930000,0 days 00:01:54.930000,PIA,81
192,2024-07-20 13:47:15.849,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:55.130000,0 days 00:01:55.130000,PIA,81
193,2024-07-20 13:47:16.209,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:55.490000,0 days 00:01:55.490000,PIA,81
194,2024-07-20 13:47:16.508,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:55.789000,0 days 00:01:55.789000,PIA,81
195,2024-07-20 13:47:16.668,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:55.949000,0 days 00:01:55.949000,PIA,81
196,2024-07-20 13:47:16.928,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:56.209000,0 days 00:01:56.209000,PIA,81
197,2024-07-20 13:47:17.148,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:56.429000,0 days 00:01:56.429000,PIA,81
198,2024-07-20 13:47:17.388,OnTrack,0.0,0.0,0.0,pos,0 days 00:01:56.669000,0 days 00:01:56.669000,PIA,81
